"url","creation-date","id",,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3458645/faire-cariere-avec-hhhhh.html","15-10-2009",873,"Chti'sem|3","habib75|4","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3375598/marocain-veut-dire-forcement-musulman.html","01-09-2009",874,"boutrioult1|2","El Gitano|2","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/smileys/smilie8.gif","23-03-2007",875,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4011116/adha-mobarak-ilaykom-jami3an.html","15-10-2010",876,"sara**|1","MissYabiladi2010|1","sheera|1","zig-zag|1","casainfo1|1","Djemila75|2",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/smileys/smilie2.gif","23-03-2007",877,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4124186/moubarak-vive-aljazeera-vive-aljazeera.html","01-01-2011",878,"El Gitano|1","bouloulou4|2","Chti'sem|2","habib75|9","azl95|2","lola.|2","Bengi|1",,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3193140/espions-yabiladi.html","25-05-2009",879,"MissYabiladi2010|1","Bengi|1","habib75|3","zig-zag|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3998226/groupe-suicide-maroc.html","07-10-2010",880,"Waniyazwanaman|1","El Gitano|1","aamirr|1","habib75|1","azl95|3",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3615059/googlisation-habitudes.html","03-01-2010",881,"boutrioult1|1","habib75|10","sara**|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Ramadan---ftes-religieuses-43/","16-05-2007",882,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4131998/egypte-vous-ment.html","02-01-2011",883,"bouloulou4|4","Marredelacorruption|2","azl95|5","lola.|1","Bengi|8",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4314504/peinture-plus-fascinante.html","21-04-2011",884,"bouloulou4|2","Djemila75|1","lola.|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3987204/elflfla-story.html","31-09-2010",885,"ma-casablanca|1","aamirr|1","habib75|1","azl95|1","sara**|3","Bengi|1",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3787500/maroc-enfer-pour-athes.html","15-04-2010",886,"Chti'sem|1","boutrioult1|4","aamirr|1","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3785034/nouvelle-generation-yabi.html","14-04-2010",887,"aamirr|7","Djemila75|4","habib75|5","azl95|1","sara**|11",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/19/snrt-chaine-nationale.html","07-02-2012",888,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/rss/3/3905433","01-12-2010",889,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4619773/faut-il-etre-intelligent-pour-comprendre.html","17-09-2011",890,"S  belamri|2","sheera|2","sakki|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3606112/jumeaux-peres-differents.html","29-12-2010",891,"boutrioult1|1","MissYabiladi2010|1","sara**|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4634464/maroc-j-aime.html","25-09-2011",892,"S  belamri|2","ma-casablanca|13","azl95|1","sara**|3",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3312036/moteur-recherche-halal.html","01-08-2009",893,"Mamaghatini|10","Djemila75|4","Bengi|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4139695/apparition-d-un-cavalier-fantome-egypte.html","08-01-2011",894,"bouloulou4|1","lola.|1","babelweb|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-sportives-51/images/phorum.png","10-02-2007",895,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4328319/petit-moment-tendresse.html","29-04-2011",896,"bouloulou4|6","Djemila75|1","Tamassint'|5",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Le-grand-douar-6/","17-05-2007",897,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Aide-et-astuces-68/smileys/smilie26.gif","16-02-2007",898,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Sant-mode-beaut-53/","20-05-2007",899,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3931045/quels-sont-mots-vous-associez.html","19-08-2010",900,"boutrioult1|1","aamirr|1","sakki|2","sara**|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Actualits-Marocaines-2/","16-05-2007",901,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4123198/prenom-lourd-porter.html","01-01-2011",902,"MissYabiladi2010|2","Anonymatica|1","HANANAOU|1","bouloulou4|1","Nabuchodonosor II|3","zig-zag|1","Djemila75|7",,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4117014/croise-webi-hier.html","25-12-2011",903,"ma-casablanca|3","casainfo1|2","azl95|2","Djemila75|4","sara**|2",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4804740/hassan-kettani-libere.html","05-01-2012",904,"Tamassint'|1","boutrioult1|6","habib75|1","azl95|1","sara**|2",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4343540/gros-cons-belgique-emeutes-apres.html","05-05-2011",905,"Djemila75|4","sara**|2","Tamassint'|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4727860/brandissons-couleurs.html","19-11-2011",906,"ma-casablanca|3","sakki|1","Tamassint'|7","abde12|11","Hamza|5",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/18/yabiladi-mag-numero-06.html","10-03-2012",907,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3817823/france-fait-peur.html","08-05-2010",908,"Chti'sem|3","azl95|1","casainfo1|2","Djemila75|1","sey746|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3199021/comment-imaginez-vous-paradis.html","29-05-2009",909,"Ali_ben_barri|1","MissYabiladi2010|1","habib75|1","azl95|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3331966/faut-boycotter-france.html","09-08-2009",910,"habib75|1","azl95|1","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4808171/espagnol-langue-officiel-maroc.html","07-01-2012",911,"bouloulou4|1","boutrioult1|1","habib75|2","sara**|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/smileys/smilie5.gif","09-03-2007",912,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3152291/organise-recontre-entres-yabi.html","05-05-2009",913,"Ali_ben_barri|3","MissYabiladi2010|4","habib75|3","azl95|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3395190/plus-rien-faire.html","12-09-2009",914,"boutrioult1|1","Djemila75|1","habib75|1","azl95|1","Chti'sem|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4872084/forum-pour-tous.html","18-02-2012",915,"Tamassint'|11","abde12|3","bouloulou4|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4535199/fond-coeur-merci.html","08-08-2011",916,"MissYabiladi2010|9","Djemila75|1","sara**|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Formalits-administratives-8/","20-05-2007",917,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Etudes-stages--emplois-57/","16-05-2007",918,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3249945/apre-mort-vivre.html","02-07-2009",919,"angelo|3","habib75|2","Hamza|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4204592/fevrier-democratique.html","17-02-2011",920,"cit.2|5","jokeur|1","ouldabbas|6","babasanfour|2","abde12|2","Mfree|1","MissYabiladi2010|2","Abdalghafor|1","xor111|2","tazlid|1","Sipalamaimechose|1","Hamza|1",,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4180052/lire-voir-quoi-sert-l-argent.html","03-02-2011",921,"cit.2|7","Mamaghatini|1","abde12|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4628619/pleures-kadhafi-rahmek-raiss-maudit.html","22-09-2011",922,"abde12|29","babasanfour|4","cit.2|5",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Etudes-stages--emplois-57/","20-05-2007",923,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4326733/avez-vous-animal-domestique-aimez-vous-animaux.html","28-04-2011",924,"Tamassint'|4","Chti'sem|2","boutrioult1|3","bouloulou4|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4142572/plus-heureux-arabes.html","09-01-2011",925,"aamirr|2","Marredelacorruption|2","Djemila75|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4023646/femmes-battues.html","25-10-2010",926,"Chti'sem|1","aamirr|1","sheera|1","Djemila75|1","Nabuchodonosor II|6",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4167956/pourrit-peut-cacher-autre-pourrit.html","24-01-2011",927,"bouloulou4|1","sheera|1","azl95|4","Nabuchodonosor II|1","Tamassint'|4",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Grossesse-et-maternit-67/","20-05-2007",928,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4292237/plus-gros-marocain-sont.html","08-04-2011",929,"Tamassint'|4","M_S|1","azl95|1","Chti'sem|4",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3903446/concert-gratuit-geant-aujourd-hui-paris.html","28-07-2010",930,"aamirr|3","habib75|8","azl95|8",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4406975/quelle-votre-reve.html","06-06-2011",931,"boutrioult1|1","MissYabiladi2010|1","sheera|2","habib75|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Actualits-Marocaines-2/","20-05-2007",932,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4466401/grand-ftour-paris.html","07-07-2011",933,"habib75|2","Djemila75|4","MissYabiladi2010|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4146484/madam-consule-d-agadir.html","12-01-2011",934,"Waniyazwanaman|5","Marredelacorruption|1","Djemila75|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-sportives-51/mods/rating","10-02-2007",935,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Aide-et-astuces-68/","20-05-2007",936,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Chhiwates--Cuisine-et-gastronomie-54/","20-05-2007",937,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4108649/larmes.html","01-01-2011",938,"Chti'sem|18","aamirr|1","casainfo1|21","sara**|3","ma-casablanca|5",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3989548/d-ou-vient-haine-l-occident.html","01-10-2010",939,"Tamassint'|2","Chti'sem|2","Bengi|4","azl95|17","Nabuchodonosor II|8","El Gitano|1","Djemila75|6",,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4174019/quel-votre-emoticone-yabi-preferer.html","28-01-2011",940,"**DoLcEvItA**|1","S  belamri|6","Bento|1","habib75|1","casainfo1|2","Djemila75|5","ma-casablanca|1",,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4813829/periode-pre-ratonnade.html","11-01-2012",941,"Bengi|1","Nabuchodonosor II|10","Hamza|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3264822/baise-france.html","11-07-2009",942,"habib75|6","El Gitano|1","azl95|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/rss/68/2149437","01-12-2010",943,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4021663/derange.html","24-10-2010",944,"casainfo1|2","boutrioult1|1","M_S|2","Djemila75|12",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4730475/j-ai-peur-presence-musulmane-quebec.html","21-11-2011",945,"Tamassint'|5","Anonymatica|1","bouloulou4|1","sara**|1","zig-zag|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4154863/justice-sociale-n-est-jamais-complete.html","17-01-2011",946,"Chti'sem|2","Marredelacorruption|2","azl95|2","Djemila75|1","Bento|1","Nabuchodonosor II|17",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3984987/peuple-marocains.html","29-09-2010",947,"Waniyazwanaman|3","aamirr|4","M_S|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4037709/agir-contre-corruption-maroc.html","04-11-2010",948,"sakki|5","bouloulou4|1","lola.|4","Tamassint'|1","boutrioult1|2","casainfo1|4",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/rss/66/3998127","01-12-2010",949,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4222315/kadafi-juif.html","28-02-2011",950,"sakki|1","Djemila75|1","El Gitano|2","Sipalamaimechose|1","aamirr|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/1/medi-1.html","05-01-2012",951,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/6/radio-2m.html","01-01-2012",952,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/22/medina-fm.html","07-02-2012",953,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/rss/1/3651599","01-12-2010",954,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4199330/debat-reforme-constitution-marocaine.html","15-02-2011",955,"cit.2|1","MEJENLO|1","Mamaghatini|5","ouldabbas|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3979800/description-saphia-azzedine.html","26-09-2010",956,"El Gitano|1","aamirr|2","bouloulou4|18","habib75|8","azl95|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/mag/index/13/yabiladi-mag-numero-02.html","06-01-2012",957,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4376499/pour-nouvelle-constitution.html","20-05-2011",958,"boutrioult1|3","aamirr|1","sakki|1","sheera|1","sara**|2",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3937443/correction-orthographique.html","24-08-2010",959,"sakki|2","lola.|1","Chti'sem|3","Nabuchodonosor II|8","habib75|3","azl95|1","sara**|1","Djemila75|7",,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4166937/c-est-decide-rentre-maroc-realisation.html","24-01-2011",960,"miawwwwww|1","M_S|1","lola.|3",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3904110/baisse-soudaine-d-activite-forums-discussion.html","29-07-2010",961,"azl95|1","sara**|1","Nabuchodonosor II|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/sondages/show/215/sondages","12-05-2012",962,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4028974/plainte-contre-maroc-pour-crime.html","29-10-2010",963,"ma-casablanca|2","sakki|1","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4186612/associations-charite.html","07-02-2011",964,"MissYabiladi2010|4","sara**|2","okouilivefr|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3924076/quels-sont-mots-vous-associez.html","13-08-2010",965,"sakki|3","boutrioult1|5","Nabuchodonosor II|1","Tamassint'|1","Ali_ben_barri|1","habib75|1","azl95|10","zig-zag|4","medbenali|1",,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4213222/hijab-tete-marocaine.html","22-02-2011",966,"aamirr|2","sheera|8","lola.|1","sakki|6",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3950243/juifs-marocains.html","04-09-2010",967,"Djemila75|1","M_S|1","lola.|6","Bengi|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3283749/ramadan-seduit-plus-plus-jeunes.html","21-07-2009",968,"Ali_ben_barri|2","habib75|3","El Gitano|1","Mamaghatini|6",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4147270/fassi-l-evolution.html","12-01-2011",969,"**DoLcEvItA**|1","El Gitano|1","Bento|2","aamirr|3","Marredelacorruption|2","Tamassint'|2",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4187541/mars-journee-internationale-femme.html","08-02-2011",970,"sakki|3","boutrioult1|1","S  belamri|2","Djemila75|1","sara**|2",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4842788/marocaines-emirats.html","01-02-2012",971,"azl95|1","Bento|1","bouloulou4|3","boutrioult1|2","abde12|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4576779/pourquoi-garcon-droit-plus-d-heritages.html","27-08-2011",972,"Bento|2","boutrioult1|1","bouloulou4|2","habib75|1","Hamza|3","El Gitano|1",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4816813/crise-frapper-tout.html","13-01-2012",973,"sara**|2","abde12|1","Tamassint'|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4063234/l-accueil-maroc.html","21-11-2010",974,"ma-casablanca|1","boutrioult1|1","angelo|1","Chti'sem|1","Bengi|4","okouilivefr|5","habib75|7","sara**|5","Hamza|3","Djemila75|3",,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4002404/florent-pagny-veut-enfants-parlent.html","09-10-2010",975,"sakki|1","Bengi|1","habib75|1","azl95|1","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4368199/juif-azoulay-futur-premier-ministre.html","16-05-2011",976,"sakki|4","bouloulou4|3","sheera|1","habib75|4","Bengi|2",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/1670105/pouquoi-maroc-obsede.html","14-01-2007",977,"azl95|13","wasmen|3","Hamza|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Gnral-1/","20-05-2007",978,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3938641/c-est-l-automne.html","25-08-2010",979,"ma-casablanca|4","habib75|1","Djemila75|1","sara**|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4179353/libere-enfin-colonel-tehraz.html","03-02-2011",980,"cit.2|4","ouldabbas|3","MEJENLO|3",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4064136/maghrebins-sont-moins-civilise.html","21-11-2010",981,"sakki|11","angelo|1","Chti'sem|1","Bengi|1","bouloulou4|9","azl95|1","Djemila75|1",,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4427408/quelle-votre-metier.html","17-06-2011",982,"boutrioult1|1","MissYabiladi2010|1","M_S|5","sara**|5",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3880948/maroc-nourris-l-occident.html","09-07-2010",983,"azl95|2","Tamassint'|1","Bengi|5",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Actualits-Marocaines-2/Solidarit-et-monde-associatif-9/","16-05-2007",984,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4199808/d-autres-manifestations-maroc.html","15-02-2011",985,"zig-zag|1","ouldabbas|1","Mamaghatini|20","jimileouf|14",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3479651/comment-vous-jugez-l-annee.html","25-10-2009",986,"MissYabiladi2010|1","S  belamri|1","habib75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4224368/pourquoi.html","29-02-2011",987,"HANANAOU|3","aamirr|6","lola.|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/sondages/show/499/quel-changement-vous-semble-t-il-prioritaire.html","10-03-2012",988,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/rss/53/4016426","01-12-2010",989,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/1916165/maroc-phrase.html","19-05-2007",990,"sara**|1","sheera|1","Marredelacorruption|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/sondages/show/215/dans-quelle-langue-souhaitez-vous.html","17-02-2012",991,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3968164/ingenieurs-marocains.html","18-09-2010",992,"Waniyazwanaman|1","ma-casablanca|1","aamirr|9","M_S|12","Bengi|5",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3997189/modele-belle-femme.html","06-10-2010",993,"sakki|5","Nabuchodonosor II|4","sara**|2","zig-zag|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3164503/quelle-signification-votre-pseudo.html","11-05-2009",994,"Ali_ben_barri|1","MissYabiladi2010|4","habib75|1","Chti'sem|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Aide-et-astuces-68/Islam-4/","19-04-2007",995,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4238926/joie-printaniere.html","06-03-2011",996,"S  belamri|2","sakki|2","Djemila75|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3938665/primates-maroc.html","25-08-2010",997,"Djemila75|3","Nabuchodonosor II|3","lola.|5",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3294303/assumez-vous-ecrits-depuis-votre-inscription.html","26-07-2009",998,"boutrioult1|3","Chti'sem|3","Ali_ben_barri|1","Bengi|1","angelo|2","azl95|2",,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4638415/crise-s-annonce-vous-fait-elle.html","27-09-2011",999,"Tamassint'|2","habib75|2","sara**|1","Hamza|1",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/sondages/show/501/pensez-vous-acheter-bien-immobilier.html","10-03-2012",1000,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Amour-et-sentiments-3/Mdia-cin-tl-65/","20-05-2007",1001,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Aide-et-astuces-68/smileys/smilie2.gif","16-02-2007",1002,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4457826/france-arrestation-musclee-police-d-une.html","03-07-2011",1003,"Bengi|6","Hamza|2","El Gitano|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4687259/grand-succes-islamistes-dans-elections.html","26-10-2011",1004,"MissYabiladi2010|1","abde12|2","Hamza|2",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4036987/elections-miss-mister-yabi.html","04-11-2010",1005,"ma-casablanca|7","angelo|1","boutrioult1|2","Chti'sem|21","MissYabiladi2010|1","Bengi|1","sara**|2","habib75|21","Djemila75|7",,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3957145/l-algerie-envahit-maroc.html","09-09-2010",1006,"El Gitano|5","Djemila75|2","Nabuchodonosor II|5",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3980469/mais-qu-est-retiens-certains-occident.html","26-09-2010",1007,"azl95|1","Nabuchodonosor II|5","casainfo1|2","narbonne|1","aamirr|1",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/2059563/accueil-nouveaux-yabis-marhaba.html","25-06-2007",1008,"habib75|33","angelo|5","sara**|4","Bento|1","ma-casablanca|1","soulafe|1","medbenali|1","Ali_ben_barri|2","Djemila75|1","sheera|1","**DoLcEvItA**|1","S  belamri|18","MissYabiladi2010|8",,,,,,,,,,,,,,
"yabiladi.com/forum/1/2916141/arriver-yabie-normal-ressortir-derange.html","03-08-2009",1009,"Chti'sem|5","habib75|1","boutrioult1|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/2/4231814/peuple-marocain-t-il-tombe-amoureux.html","02-03-2011",1010,"Mfree|1","ouldabbas|2","Sipalamaimechose|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/lecteur/4/nayda-urban-music.html","26-06-2012",1011,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/2928287/question-somme-nous-plus-musulmans.html","02-01-2009",1012,"boutrioult1|2","Chti'sem|1","habib75|6",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4164557/denonce-hatitude-consule-maroc-lyon.html","22-01-2011",1013,"sakki|4","lola.|1","walid_said|1","Nabuchodonosor II|3",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4452861/hotels-maroc-sont-difficultes.html","30-06-2011",1014,"sakki|7","Bengi|3","Hamza|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4160687/millions-manifestants-place-jame3-lfna.html","20-01-2011",1015,"ma-casablanca|3","okouilivefr|1","Bento|1","aamirr|1","bouloulou4|1","habib75|4","azl95|2","walid_said|4","sara**|1","sey746|1","sakki|3",,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4406544/l-honneur-hommes-marocains.html","06-06-2011",1016,"bouloulou4|2","lola.|4","Djemila75|4",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/Aide-et-astuces-68/smileys/smilie20.gif","16-02-2007",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4013727/attention-peut-choquer.html","17-10-2010",1081,"Bengi|1","okouilivefr|1","azl95|1","Nabuchodonosor II|9","El Gitano|7",,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/5108780/phenomene-mode-chez-jeunes-mariage.html","09-07-2012",1082,"MissYabiladi2010|1","bouloulou4|1","sheera|7","Mamaghatini|2",,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/4152499/mawlid-mobarak-said.html","15-01-2011",1083,"Marredelacorruption|1","MissYabiladi2010|1","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/radio/index/11/radio-plus-agadir.html","07-02-2012",1084,,,,,,,,,,,,,,,,,,,,,,,,,,,
"yabiladi.com/forum/1/3427350/prenez-vaccin-h1n1.html","28-09-2009",1085,"Bengi|4","habib75|15","Djemila75|1",,,,,,,,,,,,,,,,,,,,,,,,
